zip,cbsa,usps_zip_pref_city,usps_zip_pref_state,res_ratio,bus_ratio,oth_ratio,tot_ratio
40217,31140,LOUISVILLE,KY,1.000000000,1.000000000,1.000000000,1.000000000
40228,31140,LOUISVILLE,KY,1.000000000,1.000000000,1.000000000,1.000000000
40161,99999,RHODELIA,KY,0.093750000,0.000000000,0.000000000,0.084905660
40161,21060,RHODELIA,KY,0.906250000,1.000000000,1.000000000,0.915094340
41224,99999,INEZ,KY,1.000000000,1.000000000,1.000000000,1.000000000
41095,17140,WARSAW,KY,1.000000000,1.000000000,1.000000000,1.000000000
41465,99999,SALYERSVILLE,KY,1.000000000,1.000000000,1.000000000,1.000000000
44105,17460,CLEVELAND,OH,1.000000000,1.000000000,1.000000000,1.000000000
44240,10420,KENT,OH,1.000000000,1.000000000,1.000000000,1.000000000
42782,99999,SUMMERSVILLE,KY,0.090373281,0.000000000,0.000000000,0.087121212
42782,15820,SUMMERSVILLE,KY,0.909626719,1.000000000,1.000000000,0.912878788
43534,99999,MC CLURE,OH,1.000000000,1.000000000,1.000000000,1.000000000
43917,48540,DILLONVALE,OH,0.129749104,0.312500000,0.000000000,0.133566434
43917,48260,DILLONVALE,OH,0.870250896,0.687500000,1.000000000,0.866433566
43913,48260,BRILLIANT,OH,1.000000000,1.000000000,1.000000000,1.000000000
44314,10420,AKRON,OH,1.000000000,1.000000000,1.000000000,1.000000000
44807,45660,ATTICA,OH,0.915169661,0.928571429,1.000000000,0.917068467
44807,35940,ATTICA,OH,0.084830339,0.071428571,0.000000000,0.082931533
45879,99999,PAULDING,OH,1.000000000,1.000000000,1.000000000,1.000000000
44460,49660,SALEM,OH,0.161178782,0.102500000,0.024390244,0.149842703
44460,41400,SALEM,OH,0.838821218,0.897500000,0.975609756,0.850157297
44870,41780,SANDUSKY,OH,1.000000000,1.000000000,1.000000000,1.000000000
44837,31900,GREENWICH,OH,0.157723577,0.060975610,0.064516129,0.152196118
44837,11740,GREENWICH,OH,0.102981030,0.073170732,0.000000000,0.100102145
44837,35940,GREENWICH,OH,0.739295393,0.865853659,0.935483871,0.747701736
43110,18140,CANAL WINCHESTER,OH,1.000000000,1.000000000,1.000000000,1.000000000
45123,99999,GREENFIELD,OH,0.784318515,0.913043478,0.954887218,0.796651786
45123,47920,GREENFIELD,OH,0.085246702,0.023715415,0.015037594,0.079687500
45123,17060,GREENFIELD,OH,0.130434783,0.063241107,0.030075188,0.123660714
43730,18140,CORNING,OH,0.993762994,1.000000000,1.000000000,0.993852459
43730,99999,CORNING,OH,0.006237006,0.000000000,0.000000000,0.006147541
45331,24820,GREENVILLE,OH,1.000000000,1.000000000,1.000000000,1.000000000
45325,99999,FARMERSVILLE,OH,0.004480287,0.000000000,0.000000000,0.004266212
45325,19430,FARMERSVILLE,OH,0.995519713,1.000000000,1.000000000,0.995733788
45723,31930,COOLVILLE,OH,0.035240041,0.000000000,0.000000000,0.034396810
45723,11900,COOLVILLE,OH,0.856486210,0.931818182,1.000000000,0.858424726
45723,99999,COOLVILLE,OH,0.108273749,0.068181818,0.000000000,0.107178465
45767,31930,NEW MATAMORAS,OH,0.811165846,0.830188679,0.800000000,0.811640212
45767,99999,NEW MATAMORAS,OH,0.188834154,0.169811321,0.200000000,0.188359788
46555,47700,NORTH WEBSTER,IN,1.000000000,1.000000000,1.000000000,1.000000000
46738,12140,GARRETT,IN,1.000000000,1.000000000,1.000000000,1.000000000
46235,26900,INDIANAPOLIS,IN,1.000000000,1.000000000,1.000000000,1.000000000
46118,26900,CLAYTON,IN,1.000000000,1.000000000,1.000000000,1.000000000
46151,14020,MARTINSVILLE,IN,0.002154642,0.001005025,0.000000000,0.002052803
46151,26900,MARTINSVILLE,IN,0.997845358,0.998994975,1.000000000,0.997947197
46018,26900,ANDERSON,IN,1.000000000,1.000000000,1.000000000,1.000000000
46781,99999,PONETO,IN,1.000000000,1.000000000,1.000000000,1.000000000
47588,99999,TROY,IN,1.000000000,1.000000000,1.000000000,1.000000000
47629,21780,NEWBURGH,IN,1.000000000,1.000000000,1.000000000,1.000000000
47725,99999,EVANSVILLE,IN,0.002561600,0.000000000,0.016666667,0.002530481
47725,21780,EVANSVILLE,IN,0.997438400,1.000000000,0.983333333,0.997469519
47561,47180,OAKTOWN,IN,0.968133536,0.916666667,1.000000000,0.966618287
47561,45460,OAKTOWN,IN,0.031866464,0.083333333,0.000000000,0.033381713
48009,19820,BIRMINGHAM,MI,1.000000000,1.000000000,1.000000000,1.000000000
48047,19820,NEW BALTIMORE,MI,1.000000000,1.000000000,1.000000000,1.000000000
47393,39980,WILLIAMSBURG,IN,0.891840607,1.000000000,1.000000000,0.894052045
47393,99999,WILLIAMSBURG,IN,0.108159393,0.000000000,0.000000000,0.105947955
47122,31140,GEORGETOWN,IN,1.000000000,1.000000000,1.000000000,1.000000000
47130,31140,JEFFERSONVILLE,IN,1.000000000,1.000000000,1.000000000,1.000000000
47175,99999,TASWELL,IN,1.000000000,1.000000000,1.000000000,1.000000000
47120,31140,FREDERICKSBURG,IN,1.000000000,1.000000000,1.000000000,1.000000000
47235,42980,FREETOWN,IN,0.744239631,0.941176471,0.538461538,0.744988864
47235,26900,FREETOWN,IN,0.255760369,0.058823529,0.461538462,0.255011136
46904,29020,KOKOMO,IN,1.000000000,1.000000000,1.000000000,1.000000000
47928,45460,CAYUGA,IN,1.000000000,1.000000000,1.000000000,1.000000000
47926,99999,BURNETTSVILLE,IN,0.714592275,0.857142857,0.666666667,0.718426501
47926,30900,BURNETTSVILLE,IN,0.008583691,0.000000000,0.000000000,0.008281573
47926,29200,BURNETTSVILLE,IN,0.276824034,0.142857143,0.333333333,0.273291925
47345,39980,GREENS FORK,IN,1.000000000,1.000000000,1.000000000,1.000000000
47355,99999,LYNN,IN,0.987770461,1.000000000,1.000000000,0.988298830
47355,39980,LYNN,IN,0.012229539,0.000000000,0.000000000,0.011701170
47243,31140,HANOVER,IN,0.000254907,0.000000000,0.000000000,0.000246305
47243,31500,HANOVER,IN,0.999745093,1.000000000,1.000000000,0.999753695
48065,19820,ROMEO,MI,1.000000000,1.000000000,1.000000000,1.000000000
49230,27100,BROOKLYN,MI,0.768294662,0.808943089,0.866666667,0.770529904
49230,11460,BROOKLYN,MI,0.000649035,0.000000000,0.000000000,0.000619771
49230,10300,BROOKLYN,MI,0.231056304,0.191056911,0.133333333,0.228850325
49220,25880,ADDISON,MI,0.123370982,0.188679245,0.000000000,0.124284546
49220,10300,ADDISON,MI,0.876629018,0.811320755,1.000000000,0.875715454
48318,19820,UTICA,MI,1.000000000,1.000000000,1.000000000,1.000000000
48138,19820,GROSSE ILE,MI,1.000000000,1.000000000,1.000000000,1.000000000
48629,99999,HOUGHTON LAKE,MI,1.000000000,1.000000000,1.000000000,1.000000000
48861,24340,MULLIKEN,MI,0.038243626,0.000000000,0.000000000,0.037037037
48861,29620,MULLIKEN,MI,0.961756374,1.000000000,1.000000000,0.962962963
48835,29620,FOWLER,MI,1.000000000,1.000000000,1.000000000,1.000000000
49011,12980,ATHENS,MI,0.952335558,0.818181818,1.000000000,0.948764867
49011,28020,ATHENS,MI,0.000953289,0.000000000,0.000000000,0.000914913
49011,17740,ATHENS,MI,0.036224976,0.151515152,0.000000000,0.039341263
49011,44780,ATHENS,MI,0.010486177,0.030303030,0.000000000,0.010978957
49339,99999,PIERSON,MI,0.008821171,0.076923077,0.000000000,0.009486166
49339,24340,PIERSON,MI,0.991178829,0.923076923,1.000000000,0.990513834
50158,99999,MARSHALLTOWN,IA,0.001578586,0.000693963,0.000000000,0.001408451
50158,32260,MARSHALLTOWN,IA,0.998421414,0.999306037,1.000000000,0.998591549
50238,99999,RUSSELL,IA,1.000000000,1.000000000,1.000000000,1.000000000
50263,19780,WAUKEE,IA,1.000000000,1.000000000,1.000000000,1.000000000
50278,11180,ZEARING,IA,1.000000000,1.000000000,1.000000000,1.000000000
50604,47940,APLINGTON,IA,0.074029126,0.032786885,0.000000000,0.070155902
50604,99999,APLINGTON,IA,0.925970874,0.967213115,1.000000000,0.929844098
50588,44740,STORM LAKE,IA,0.997182532,0.998355263,1.000000000,0.997473897
50588,99999,STORM LAKE,IA,0.002817468,0.001644737,0.000000000,0.002526103
50641,99999,HAZLETON,IA,1.000000000,1.000000000,1.000000000,1.000000000
50851,99999,LENOX,IA,1.000000000,1.000000000,1.000000000,1.000000000
50607,99999,AURORA,IA,1.000000000,1.000000000,1.000000000,1.000000000
50106,99999,GILMAN,IA,0.104448743,0.000000000,0.000000000,0.099815157
50106,19780,GILMAN,IA,0.079303675,0.000000000,0.000000000,0.075785582
50106,32260,GILMAN,IA,0.816247582,1.000000000,1.000000000,0.824399261
49908,99999,BARAGA,MI,1.000000000,1.000000000,1.000000000,1.000000000
50005,32260,ALBION,IA,1.000000000,1.000000000,1.000000000,1.000000000
50105,11180,GILBERT,IA,1.000000000,1.000000000,1.000000000,1.000000000
49448,24340,NUNICA,MI,0.912400455,0.983471074,1.000000000,0.918665276
49448,34740,NUNICA,MI,0.087599545,0.016528926,0.000000000,0.081334724
49501,24340,GRAND RAPIDS,MI,1.000000000,1.000000000,1.000000000,1.000000000
49807,31940,BARK RIVER,MI,0.128917800,0.052631579,0.000000000,0.126002291
49807,21540,BARK RIVER,MI,0.871082200,0.947368421,1.000000000,0.873997709
49728,42300,ECKERMAN,MI,1.000000000,1.000000000,0.000000000,1.000000000
51239,99999,HULL,IA,1.000000000,1.000000000,1.000000000,1.000000000
51052,43580,SALIX,IA,1.000000000,1.000000000,1.000000000,1.000000000
52754,99999,LETTS,IA,0.587521664,1.000000000,0.500000000,0.592150171
52754,34700,LETTS,IA,0.412478336,0.000000000,0.500000000,0.407849829
57401,10100,ABERDEEN,SD,1.000000000,1.000000000,1.000000000,1.000000000
57601,99999,MOBRIDGE,SD,1.000000000,1.000000000,1.000000000,1.000000000
57451,10100,IPSWICH,SD,1.000000000,1.000000000,1.000000000,1.000000000
57108,43620,SIOUX FALLS,SD,1.000000000,1.000000000,1.000000000,1.000000000
57043,99999,MARION,SD,0.014388489,0.000000000,0.000000000,0.013774105
57043,43620,MARION,SD,0.985611511,1.000000000,1.000000000,0.986225895
52155,99999,LIME SPRINGS,IA,1.000000000,1.000000000,1.000000000,1.000000000
51526,36540,CRESCENT,IA,1.000000000,1.000000000,1.000000000,1.000000000
52135,99999,CLERMONT,IA,1.000000000,1.000000000,1.000000000,1.000000000
52207,17540,BALDWIN,IA,0.104347826,0.000000000,0.000000000,0.098360656
52207,99999,BALDWIN,IA,0.895652174,1.000000000,1.000000000,0.901639344
57745,39660,HILL CITY,SD,1.000000000,1.000000000,1.000000000,1.000000000
68061,99999,TEKAMAH,NE,1.000000000,1.000000000,1.000000000,1.000000000
68104,36540,OMAHA,NE,1.000000000,1.000000000,1.000000000,1.000000000
53040,22540,KEWASKUM,WI,0.049652963,0.027777778,0.000000000,0.047181525
53040,33340,KEWASKUM,WI,0.909770422,0.930555556,1.000000000,0.913583313
53040,43100,KEWASKUM,WI,0.040576615,0.041666667,0.000000000,0.039235163
53035,13180,IRON RIDGE,WI,1.000000000,1.000000000,1.000000000,1.000000000
53063,31820,NEWTON,WI,1.000000000,1.000000000,1.000000000,1.000000000
53183,33340,WALES,WI,1.000000000,1.000000000,1.000000000,1.000000000
68922,30420,ARAPAHOE,NE,0.074380165,0.000000000,0.090909091,0.072559367
68922,99999,ARAPAHOE,NE,0.925619835,1.000000000,0.909090909,0.927440633
68505,30700,LINCOLN,NE,1.000000000,1.000000000,1.000000000,1.000000000
68313,30700,BEAVER CROSSING,NE,1.000000000,1.000000000,1.000000000,1.000000000
53128,48580,GENOA CITY,WI,0.814212097,0.971698113,0.986013986,0.824695122
53128,16980,GENOA CITY,WI,0.185787903,0.028301887,0.013986014,0.175304878
68710,43580,ALLEN,NE,1.000000000,1.000000000,0.000000000,1.000000000
54499,44620,WITTENBERG,WI,0.014234875,0.000000000,0.000000000,0.013368984
54499,43020,WITTENBERG,WI,0.816370107,0.909090909,0.944444444,0.822860963
54499,99999,WITTENBERG,WI,0.002135231,0.000000000,0.000000000,0.002005348
54499,48140,WITTENBERG,WI,0.167259786,0.090909091,0.055555556,0.161764706
54557,99999,PRESQUE ISLE,WI,1.000000000,1.000000000,1.000000000,1.000000000
54525,99999,GILE,WI,1.000000000,1.000000000,1.000000000,1.000000000
54865,99999,PORT WING,WI,1.000000000,1.000000000,1.000000000,1.000000000
54301,24580,GREEN BAY,WI,1.000000000,1.000000000,1.000000000,1.000000000
54411,99999,ATHENS,WI,0.017771509,0.024691358,0.000000000,0.017822868
54411,48140,ATHENS,WI,0.982228491,0.975308642,1.000000000,0.982177132
54017,99999,NEW RICHMOND,WI,0.012925969,0.000000000,0.000000000,0.011650074
54017,33460,NEW RICHMOND,WI,0.987074031,1.000000000,1.000000000,0.988349926
54112,24580,COLEMAN,WI,0.230905861,0.058823529,0.000000000,0.216150082
54112,31940,COLEMAN,WI,0.769094139,0.941176471,1.000000000,0.783849918
54904,36780,OSHKOSH,WI,0.999619772,0.998650472,1.000000000,0.999582045
54904,22540,OSHKOSH,WI,0.000380228,0.001349528,0.000000000,0.000417955
54963,99999,OMRO,WI,0.004032258,0.006060606,0.000000000,0.004079413
54963,36780,OMRO,WI,0.995967742,0.993939394,1.000000000,0.995920587
55416,33460,MINNEAPOLIS,MN,1.000000000,1.000000000,1.000000000,1.000000000
55426,33460,MINNEAPOLIS,MN,1.000000000,1.000000000,1.000000000,1.000000000
55775,24330,PENGILLY,MN,1.000000000,1.000000000,0.000000000,1.000000000
55906,40340,ROCHESTER,MN,1.000000000,1.000000000,1.000000000,1.000000000
55108,33460,SAINT PAUL,MN,1.000000000,1.000000000,1.000000000,1.000000000
55428,33460,MINNEAPOLIS,MN,1.000000000,1.000000000,1.000000000,1.000000000
55303,33460,ANOKA,MN,1.000000000,1.000000000,1.000000000,1.000000000
55964,40340,PLAINVIEW,MN,0.981526495,1.000000000,1.000000000,0.983406114
55964,49100,PLAINVIEW,MN,0.018473505,0.000000000,0.000000000,0.016593886
58201,24220,GRAND FORKS,ND,1.000000000,1.000000000,1.000000000,1.000000000
56725,99999,GOODRIDGE,MN,1.000000000,1.000000000,1.000000000,1.000000000
56763,99999,WARROAD,MN,1.000000000,1.000000000,1.000000000,1.000000000
56320,41060,COLD SPRING,MN,1.000000000,1.000000000,1.000000000,1.000000000
56350,99999,MC GRATH,MN,1.000000000,1.000000000,1.000000000,1.000000000
56336,41060,GREY EAGLE,MN,0.055619930,0.000000000,0.000000000,0.054919908
56336,99999,GREY EAGLE,MN,0.944380070,1.000000000,1.000000000,0.945080092
56452,14660,HACKENSACK,MN,1.000000000,1.000000000,1.000000000,1.000000000
56464,99999,MENAHGA,MN,0.981504834,1.000000000,1.000000000,0.982040816
56464,22260,MENAHGA,MN,0.016813787,0.000000000,0.000000000,0.016326531
56464,14660,MENAHGA,MN,0.001681379,0.000000000,0.000000000,0.001632653
56309,10820,ASHBY,MN,0.028257457,0.000000000,0.000000000,0.026986507
56309,22260,ASHBY,MN,0.152276295,0.125000000,0.000000000,0.148425787
56309,99999,ASHBY,MN,0.819466248,0.875000000,1.000000000,0.824587706
56122,49380,CHANDLER,MN,0.046875000,0.000000000,0.000000000,0.043636364
56122,99999,CHANDLER,MN,0.953125000,1.000000000,1.000000000,0.956363636
56172,99999,SLAYTON,MN,1.000000000,1.000000000,1.000000000,1.000000000
60404,16980,SHOREWOOD,IL,1.000000000,1.000000000,1.000000000,1.000000000
52731,99999,CHARLOTTE,IA,0.019753086,0.000000000,0.000000000,0.019047619
52731,17540,CHARLOTTE,IA,0.980246914,1.000000000,1.000000000,0.980952381
56601,99999,BEMIDJI,MN,0.058979184,0.020979021,0.005964215,0.053441004
56601,13420,BEMIDJI,MN,0.941020816,0.979020979,0.994035785,0.946558996
56569,99999,OGEMA,MN,1.000000000,1.000000000,1.000000000,1.000000000
61554,37900,PEKIN,IL,1.000000000,1.000000000,1.000000000,1.000000000
60901,28100,KANKAKEE,IL,1.000000000,1.000000000,1.000000000,1.000000000
60561,16980,DARIEN,IL,1.000000000,1.000000000,1.000000000,1.000000000
60954,28100,MOMENCE,IL,1.000000000,1.000000000,1.000000000,1.000000000
61242,19340,CORDOVA,IL,1.000000000,1.000000000,1.000000000,1.000000000
60516,16980,DOWNERS GROVE,IL,1.000000000,1.000000000,1.000000000,1.000000000
61852,16580,LONGVIEW,IL,0.938053097,1.000000000,0.000000000,0.939130435
61852,99999,LONGVIEW,IL,0.061946903,0.000000000,0.000000000,0.060869565
61356,36837,PRINCETON,IL,1.000000000,1.000000000,1.000000000,1.000000000
60146,40420,KIRKLAND,IL,0.035000000,0.029411765,0.060606061,0.035613871
60146,40300,KIRKLAND,IL,0.005000000,0.000000000,0.000000000,0.004686036
60146,16980,KIRKLAND,IL,0.960000000,0.970588235,0.939393939,0.959700094
62522,19500,DECATUR,IL,1.000000000,1.000000000,1.000000000,1.000000000
62625,44100,CANTRALL,IL,1.000000000,1.000000000,0.000000000,1.000000000
62443,20820,MASON,IL,0.897777778,0.875000000,1.000000000,0.898255814
62443,99999,MASON,IL,0.102222222,0.125000000,0.000000000,0.101744186
60070,16980,PROSPECT HEIGHTS,IL,1.000000000,1.000000000,1.000000000,1.000000000
62902,99999,CARBONDALE,IL,0.002267003,0.002873563,0.000000000,0.002159827
62902,16060,CARBONDALE,IL,0.997732997,0.997126437,1.000000000,0.997840173
62889,34500,TEXICO,IL,0.772413793,0.857142857,1.000000000,0.774266366
62889,16460,TEXICO,IL,0.227586207,0.142857143,0.000000000,0.225733634
60165,16980,STONE PARK,IL,1.000000000,1.000000000,1.000000000,1.000000000
61101,40420,ROCKFORD,IL,1.000000000,1.000000000,1.000000000,1.000000000
61060,23300,ORANGEVILLE,IL,1.000000000,1.000000000,1.000000000,1.000000000
61018,23300,DAKOTA,IL,1.000000000,1.000000000,1.000000000,1.000000000
61015,40300,CHANA,IL,1.000000000,1.000000000,1.000000000,1.000000000
63056,41180,LESLIE,MO,1.000000000,1.000000000,1.000000000,1.000000000
63080,99999,SULLIVAN,MO,0.236663959,0.099447514,0.245614035,0.224708171
63080,41180,SULLIVAN,MO,0.763336041,0.900552486,0.754385965,0.775291829
60623,16980,CHICAGO,IL,1.000000000,1.000000000,1.000000000,1.000000000
60628,16980,CHICAGO,IL,1.000000000,1.000000000,1.000000000,1.000000000
60305,16980,RIVER FOREST,IL,1.000000000,1.000000000,1.000000000,1.000000000
64117,28140,KANSAS CITY,MO,1.000000000,1.000000000,1.000000000,1.000000000
64724,99999,APPLETON CITY,MO,0.899218071,0.940170940,1.000000000,0.904503106
64724,28140,APPLETON CITY,MO,0.100781929,0.059829060,0.000000000,0.095496894
64865,27900,SENECA,MO,0.937996219,0.957746479,1.000000000,0.939073331
64865,99999,SENECA,MO,0.062003781,0.042253521,0.000000000,0.060926669
64780,99999,ROCKVILLE,MO,0.391184573,0.200000000,0.000000000,0.379581152
64780,28140,ROCKVILLE,MO,0.608815427,0.800000000,1.000000000,0.620418848
64863,99999,SOUTH WEST CITY,MO,1.000000000,1.000000000,1.000000000,1.000000000
64689,99999,WINSTON,MO,1.000000000,1.000000000,1.000000000,1.000000000
64098,28140,WESTON,MO,1.000000000,1.000000000,1.000000000,1.000000000
64056,28140,INDEPENDENCE,MO,1.000000000,1.000000000,1.000000000,1.000000000
63432,22800,ARBELA,MO,0.472118959,0.200000000,1.000000000,0.469090909
63432,99999,ARBELA,MO,0.527881041,0.800000000,0.000000000,0.530909091
64156,28140,KANSAS CITY,MO,1.000000000,1.000000000,1.000000000,1.000000000
64016,28140,BUCKNER,MO,1.000000000,1.000000000,1.000000000,1.000000000
66071,28140,PAOLA,KS,1.000000000,1.000000000,1.000000000,1.000000000
66045,29940,LAWRENCE,KS,0.000000000,1.000000000,1.000000000,1.000000000
66516,99999,NETAWAKA,KS,0.177514793,0.142857143,0.000000000,0.173184358
66516,45820,NETAWAKA,KS,0.822485207,0.857142857,1.000000000,0.826815642
66521,31740,ONAGA,KS,0.962864721,0.977272727,1.000000000,0.964197531
66521,99999,ONAGA,KS,0.037135279,0.022727273,0.000000000,0.035802469
65804,44180,SPRINGFIELD,MO,1.000000000,1.000000000,1.000000000,1.000000000
65807,44180,SPRINGFIELD,MO,1.000000000,1.000000000,1.000000000,1.000000000
65757,44180,STRAFFORD,MO,1.000000000,1.000000000,1.000000000,1.000000000
66026,28140,FONTANA,KS,1.000000000,1.000000000,1.000000000,1.000000000
66035,41140,HIGHLAND,KS,1.000000000,1.000000000,1.000000000,1.000000000
65452,22780,CROCKER,MO,0.950675676,1.000000000,1.000000000,0.952442997
65452,99999,CROCKER,MO,0.049324324,0.000000000,0.000000000,0.047557003
65616,99999,BRANSON,MO,0.075945537,0.028081123,0.113058720,0.071972318
65616,14700,BRANSON,MO,0.924054463,0.971918877,0.886941280,0.928027682
65259,33620,HUNTSVILLE,MO,1.000000000,1.000000000,1.000000000,1.000000000
65349,32180,SLATER,MO,1.000000000,1.000000000,1.000000000,1.000000000
65323,99999,CALHOUN,MO,1.000000000,1.000000000,1.000000000,1.000000000
66427,99999,FRANKFORT,KS,0.980597015,1.000000000,1.000000000,0.983890954
66427,31740,FRANKFORT,KS,0.019402985,0.000000000,0.000000000,0.016109046
66212,28140,OVERLAND PARK,KS,1.000000000,1.000000000,1.000000000,1.000000000
65732,44180,PRESTON,MO,0.035294118,0.000000000,0.000000000,0.033994334
65732,99999,PRESTON,MO,0.964705882,1.000000000,1.000000000,0.966005666
67002,48620,ANDOVER,KS,1.000000000,1.000000000,1.000000000,1.000000000
66849,99999,DWIGHT,KS,0.785467128,0.750000000,1.000000000,0.785714286
66849,31740,DWIGHT,KS,0.214532872,0.250000000,0.000000000,0.214285714
70357,26380,GOLDEN MEADOW,LA,1.000000000,1.000000000,1.000000000,1.000000000
70538,34020,FRANKLIN,LA,1.000000000,1.000000000,1.000000000,1.000000000
67332,37660,BARTLETT,KS,1.000000000,1.000000000,0.000000000,1.000000000
